Year,Stock/Flow ID,Layer 1,Layer 2,Layer 3,Layer 4,mean,sd,p2_5,p25,p50,p75,p97_5,deterministic
2040,ELV_loss_ASR,Diesel,elvTrim,calalloySteel,,249291.37382700617,119234.45655048355,50780.99633944972,159862.73697817398,235799.30684310518,331945.637074029,499790.37554554903,194370.00957705022
2040,ELV_loss_ASR,Diesel,elvTrim,calcastAluminiumAlSiCu,,127947.23055400979,61268.33780027624,25798.809580272824,81800.80099635737,121174.05261852624,170370.7413014134,255678.54478201485,99488.80490777254
2040,ELV_loss_ASR,Diesel,elvTrim,calcastAluminiumAlSiMg,,127999.10345225681,60795.2793358563,26743.631894001177,82486.52254674195,121170.34861837597,169970.1453766264,255682.60936648055,99483.4896847868
2040,ELV_loss_ASR,Diesel,elvTrim,calmildSteel,,333111.3963647505,158356.5455095502,68932.26487350272,214683.9239847768,315342.4497659352,442428.58055733866,663904.6387881353,259096.29519367218
2040,ELV_loss_ASR,Diesel,elvTrim,calstainlessSteel,,249926.0175324606,119015.23609911675,51484.27285372307,160766.46403134862,236678.2722458345,331762.1116135078,499249.0563739528,194239.6739457273
2040,ELV_loss_ASR,Diesel,elvWheels,calAl_6xxx,,358198.18611204455,185905.24795497718,68841.16828034526,218859.2791967048,331721.67605685437,474332.05794117035,779306.3731772801,294092.58369487757
2040,ELV_loss_ASR,Diesel,elvWheels,calAl_7xxx,,89904.7586187548,46874.483486652236,16949.071414112972,54766.97609678714,83204.13956376936,119231.78753983064,195491.2737314167,73478.11342642308
2040,ELV_loss_ASR,Diesel,elvWheels,calMagnesium,,30994.26622635149,16091.005166885312,5912.758157584066,18879.225218381893,28759.553206155106,41061.6296764113,67354.3043008109,25302.736088225247
2040,ELV_loss_ASR,Diesel,elvWheels,calcastAluminiumAlSiCu,,179874.7379173378,93002.15033099712,34264.09416894417,109754.54940237549,166781.95057905902,238691.39602083433,389464.16445289564,146971.86496948716
2040,ELV_loss_ASR,Diesel,elvWheels,calcastAluminiumAlSiMg,,269653.9900482595,140272.1696090023,51500.81864289045,163812.3878948811,249703.5374725277,357786.60216596164,584519.6736243482,220398.6659005928
2040,ELV_loss_ASR,Diesel,elvWheels,calmildSteel,,2926344.080336904,1517679.6531550079,564350.9954947423,1791452.3205843705,2700245.4354875786,3880065.7384395804,6381206.292607188,2391798.2373825833
2040,ELV_loss_ASR,HEV,elvBIW,calAHSS,,6304026.776798049,3003967.05573216,1285748.2011073476,4046760.486295178,5962596.654997347,8384759.6926191095,12572237.208518328,4911626.448694153
2040,ELV_loss_ASR,HEV,elvBIW,calAl_5xxx,,3536330.4489418766,1692822.2790080272,701004.3470812096,2263721.886872405,3352500.306955562,4706074.817922389,7078652.404822373,2755686.0403669747
2040,ELV_loss_ASR,HEV,elvBIW,calAl_6xxx,,5328135.557786084,2544765.975049398,1056728.9117750898,3422297.914651338,5049611.278401302,7092183.100245645,10645308.927082062,4136943.3041979987
2040,ELV_loss_ASR,HEV,elvBIW,calHSS,,6335843.951650571,3021826.201121253,1287112.7861722626,4062482.9012221955,5999969.554663591,8435905.822564038,12666823.845926117,4910630.253796692
2040,ELV_loss_ASR,HEV,elvBIW,calMagnesium,,364686.8910769258,174521.81274257062,74674.59534587014,234425.3662148855,344895.2631169202,484700.20285069884,729475.7331378796,283769.02315676695
2040,ELV_loss_ASR,HEV,elvBIW,calUHSS,,3500144.018420338,1673922.6377696043,703704.1399047616,2246467.3235914777,3319766.741718702,4650994.535110695,7021758.216187509,2729458.40769516
2040,ELV_loss_ASR,HEV,elvBIW,calmildSteel,,11927445.868760655,5698467.078625821,2470599.293989057,7662787.4209823655,11277531.5319142,15834147.815613344,23931982.89455593,9284452.12681244
2040,ELV_loss_ASR,HEV,elvBattery,battery,,12387593.482178126,6305533.094355861,3093904.744940819,7275779.341599209,11411577.571677864,16770187.659362344,25949083.38145975,3379808.8738970957
2040,ELV_loss_ASR,HEV,elvBrakes,calMagnesium,,35053.96637738643,16792.314974240133,7035.350000624196,22468.868312645915,33179.73733178052,46552.38439016059,70356.4333770241,27297.713094669885
2040,ELV_loss_ASR,HEV,elvBrakes,calcastAluminiumAlSiCu,,851619.9282947308,407608.41951125197,172542.40275730894,545412.021125622,806333.7994396721,1130454.2661587612,1706329.5416678984,662600.5823331452
2040,ELV_loss_ASR,HEV,elvBrakes,calcastIron,,1887063.5469884893,897521.7931250749,383054.796404557,1214488.0284730033,1787695.7868842464,2505710.541286921,3770388.4414300416,1469583.1634497833
2040,ELV_loss_ASR,HEV,elvBrakes,calmildSteel,,539001.9005761108,256904.1625791675,110347.76370681457,346287.70618263487,509952.4717681799,716875.5318947212,1079233.6494781652,419803.4934049034
2040,ELV_loss_ASR,HEV,elvBrakes,calstainlessSteel,,269958.6657872412,129111.9970283387,54427.65863074721,173816.2290618432,254857.66381533598,358784.0598404254,540669.4308672916,210018.54390680313
2040,ELV_loss_ASR,HEV,elvCatalyticConverters,calculateCe,,266.6214675972241,193.881352961682,31.79570599107448,122.57885434893464,217.6183664267469,360.9057306097782,767.5463793843716,54.414565958604214
2040,ELV_loss_ASR,HEV,elvCatalyticConverters,calculateLa,,41.291319173365004,30.181913040226004,4.908858627028548,18.793727111749824,33.63695234079353,55.97283976379283,118.80136805702129,8.415083277542145
2040,ELV_loss_ASR,HEV,elvCatalyticConverters,calculatePd,,40.34852567096914,29.44755233302367,4.878231813919955,18.492381582100087,32.844736959508495,54.730781297833374,116.7247310078242,8.27691160806455
2040,ELV_loss_ASR,HEV,elvCatalyticConverters,calculatePt,,5.797215955184761,4.213665425676266,0.6964143936513927,2.650297514935847,4.734330196919215,7.885971488249989,16.650487606078066,1.1823038377438209
2040,ELV_loss_ASR,HEV,elvCatalyticConverters,calculateRh,,5.803966549598373,4.238125315762736,0.7088219095799476,2.645901442578568,4.736815956131434,7.855742825787779,16.77976511540587,1.182047618782381
2040,ELV_loss_ASR,HEV,elvChassis,calAHSS,,4198168.224352445,2012867.1383673123,857784.1329695514,2681296.2644111873,3960122.8538742326,5582476.125722167,8433977.033158097,3276736.8088113405
2040,ELV_loss_ASR,HEV,elvChassis,calAl_6xxx,,1767716.2628498424,844076.7647336685,359844.86518253817,1137001.7293989686,1672447.0747022242,2350341.3021844462,3546116.012985728,1378030.8810076523
2040,ELV_loss_ASR,HEV,elvChassis,calAl_7xxx,,442303.41812865646,211644.87449954654,88085.77223348354,284113.3247657446,418964.80673785764,585958.2255448948,887968.2443895125,344579.7400577164
2040,ELV_loss_ASR,HEV,elvChassis,calHSS,,7011812.198659757,3356650.955626089,1395139.3300813704,4507092.024309075,6623997.884077721,9297638.751832375,14057507.474340884,5457800.205408479
2040,ELV_loss_ASR,HEV,elvChassis,calMagnesium,,181957.89953137859,86640.60798854854,36750.66861620456,116880.31918796798,172101.61482488998,241536.17541769124,363450.12922335404,141827.0030301976
2040,ELV_loss_ASR,HEV,elvChassis,calUHSS,,2811309.11008613,1343859.4754053913,565876.6721808416,1806362.01053042,2662472.8880501827,3740573.968286088,5626892.1365098525,2183936.0773093416
2040,ELV_loss_ASR,HEV,elvChassis,calcastAluminiumAlSiCu,,887611.4940440623,424384.1127560034,178871.12208486258,570617.0025087581,836451.3850200425,1181590.4345773591,1775208.6009179794,688959.6012147522
2040,ELV_loss_ASR,HEV,elvChassis,calcastAluminiumAlSiMg,,1329800.9397979171,636893.6054946777,269872.7762386198,848224.9926942897,1253849.6740194943,1771845.6284251427,2659588.550313764,1034013.9850051501
2040,ELV_loss_ASR,HEV,elvClosures,calAHSS,,1555662.6195740167,739665.0438214949,321682.7791996501,999797.6511070147,1475142.2023743368,2063699.0763924322,3122374.7408997323,1209237.5330096434
2040,ELV_loss_ASR,HEV,elvClosures,calAHSS_DualPhase,,1549373.0567488922,738987.3288709924,316207.4402538386,993435.0329104747,1462867.6241587007,2058063.1926941366,3097923.161012255,1209439.7447425078
2040,ELV_loss_ASR,HEV,elvClosures,calAl_5xxx,,1714608.0547715072,819451.4787402244,348015.9199540767,1098477.0712445138,1617917.6200405653,2278049.0210605157,3425865.668930883,1336131.4945887374
2040,ELV_loss_ASR,HEV,elvClosures,calAl_6xxx,,736604.2207072291,350556.3388966955,149210.2532551121,473391.8800362022,697985.7860687311,977175.8586427243,1474662.964334233,572524.5652272225
2040,ELV_loss_ASR,HEV,elvClosures,calHSS,,3875132.77474828,1850256.0615703715,796689.3811683162,2478033.5837844945,3672753.0108583895,5149032.869189126,7764082.325330305,3025354.872469864
2040,ELV_loss_ASR,HEV,elvClosures,calMagnesium,,100949.85891730717,48278.55423197954,20189.894677103417,64894.205285696116,95783.11864274302,134104.80182516965,201905.34059467138,78641.34695736527
2040,ELV_loss_ASR,HEV,elvClosures,calOthers,,775231.0096001326,369919.26810178056,162282.50325983364,497512.288960519,730888.4064053529,1029186.3834915919,1554369.1499878974,604836.5428554916
2040,ELV_loss_ASR,HEV,elvDriveline,calAl_6xxx,,73908.5349785756,36519.628910614054,14904.978860435729,46425.033371018195,69577.0469093216,97779.764102568,153698.66774869084,58827.890543012625
2040,ELV_loss_ASR,HEV,elvDriveline,calAl_7xxx,,73960.77052248038,36419.91103117018,14831.998705676284,46689.149607520485,69397.02393373073,98270.1923636962,152941.99710251737,58815.407912950526
2040,ELV_loss_ASR,HEV,elvDriveline,calMagnesium,,30338.06881449157,15022.474041901136,5964.298044518784,19046.117942947963,28457.144027287533,40298.26245118206,62823.341763364675,24234.328070327043
2040,ELV_loss_ASR,HEV,elvDriveline,calalloySteel,,471257.82751635317,231127.36948677903,94290.31751967664,297111.1628309022,443722.65778146323,625520.3203274669,967199.1404882794,372863.569093628
2040,ELV_loss_ASR,HEV,elvDriveline,calcastAluminiumAlSiCu,,414920.5338512329,204090.08741608876,82084.89383696274,261807.8550302863,391489.83854248375,548778.4876467024,859110.9293384588,329627.6000708771
2040,ELV_loss_ASR,HEV,elvDriveline,calcastAluminiumAlSiMg,,176650.60063402206,87550.20091840481,35125.712650661495,111114.01925884355,165691.65351973378,234263.73914240408,367266.10306425276,141176.05149733543
2040,ELV_loss_ASR,HEV,elvDriveline,calcastIron,,234002.04959653146,115299.10223073498,46888.061083914414,147313.0250934566,220132.04103428457,310108.82059188286,483502.5725775314,186389.55601552967
2040,ELV_loss_ASR,HEV,elvDriveline,calmildSteel,,1174292.873184918,576706.3861642866,238046.66212410232,743217.3325154857,1101798.9217141066,1556909.387676708,2433514.432657455,932218.2790368655
2040,ELV_loss_ASR,HEV,elvDriveline,calstainlessSteel,,467470.9809192438,231711.36848320634,91652.87622032301,293929.86726974597,439685.97409086884,618384.1839504291,970884.6895101826,372839.4269207001
2040,ELV_loss_ASR,HEV,elvPowertrain,calAl_6xxx,,46653.6560794147,27190.218276124546,7661.346255111036,26193.190485662737,41939.65012610443,62278.187890264635,111836.65649505379,34340.711712348464
2040,ELV_loss_ASR,HEV,elvPowertrain,calAl_7xxx,,46685.169049858625,27195.813270788938,7863.416984489155,26321.70673139898,41783.73699554312,62315.92700078769,111763.39890391035,34345.37358118534
2040,ELV_loss_ASR,HEV,elvPowertrain,calHSS,,148087.53375129544,86238.38498938648,24638.46937665334,83421.98804457331,132621.02286054753,197335.66796359143,355697.80981415824,108788.36166024208
2040,ELV_loss_ASR,HEV,elvPowertrain,calMagnesium,,38438.92964989134,22528.155231961337,6493.572625913875,21509.8516952813,34245.14038480923,51351.30418646593,92668.1487101751,28291.73925414563
2040,ELV_loss_ASR,HEV,elvPowertrain,calalloySteel,,147440.23738823336,85932.85698957977,25001.010662362703,83418.43637873225,131399.12529297225,195892.3599432563,354327.3867973736,108806.86216117861
2040,ELV_loss_ASR,HEV,elvPowertrain,calcastAluminiumAlSiCu,,745962.5303416285,435922.9666987113,121085.69465309636,419936.1249615365,666237.2510156992,997239.7630615116,1783162.4762699862,549549.5697346878
2040,ELV_loss_ASR,HEV,elvPowertrain,calcastAluminiumAlSiMg,,186168.63165717453,108600.90389445474,31754.828143478055,104666.677350119,166901.5990848312,248633.60494852066,446365.49271421134,137385.14129292488
2040,ELV_loss_ASR,HEV,elvPowertrain,calcastIron,,2364824.4232725594,1381814.2681915856,390894.91076227743,1328347.428955528,2118266.5490539223,3161166.0629565767,5657083.066098217,1740641.9765928653
2040,ELV_loss_ASR,HEV,elvPowertrain,calmildSteel,,147723.01192793873,86227.69337452791,23770.529133000997,83011.70275945815,131997.78587638502,196949.1254748443,354955.588075868,108758.689124527
2040,ELV_loss_ASR,HEV,elvPowertrain,calstainlessSteel,,148031.50194580748,86586.8121040962,24151.57890010365,83088.54434426744,132849.74508531854,197433.90115157288,354781.62626769644,108827.73052805902
2040,ELV_loss_ASR,HEV,elvSteering,calAl_6xxx,,204375.22381476386,98157.4376199089,40700.09021939442,130530.56857548689,193307.7201666796,272052.5013431817,410536.03735440946,159090.15137252814
2040,ELV_loss_ASR,HEV,elvSteering,calAl_7xxx,,51112.91978664005,24385.274877888256,10568.19043967612,32891.275964764085,48443.15132751172,67741.54793701103,102418.54451373866,39756.14181600214
2040,ELV_loss_ASR,HEV,elvSteering,calHSS,,242758.71475278627,115940.62537496319,50024.93187377598,156037.14478461316,229470.54155965833,322495.7765499768,487840.9665900895,188938.1501306916
2040,ELV_loss_ASR,HEV,elvSteering,calMagnesium,,21025.59532116774,10066.35877026981,4172.445978124134,13478.027025570522,19927.843534380998,27984.270653837913,42088.58190289258,16393.762358936227
2040,ELV_loss_ASR,HEV,elvSteering,calalloySteel,,323641.9411656641,154405.96416044128,64822.32706420971,208279.71388151776,306746.77326681,430764.8521118177,645683.6190824389,251981.64838831426
2040,ELV_loss_ASR,HEV,elvSteering,calcastAluminiumAlSiCu,,102422.89209260752,49084.49891987459,20538.400644780984,65596.24106811002,96730.2247196869,136200.9714958178,205523.2485380708,79520.23920212986
2040,ELV_loss_ASR,HEV,elvSteering,calcastAluminiumAlSiMg,,154210.19384431842,73639.64482550244,30659.486423312523,99104.24999774202,145832.02848146472,205162.04870128678,308470.14075330587,119269.82532218458
2040,ELV_loss_ASR,HEV,elvSteering,calmildSteel,,807755.4518752993,385726.60679294233,168781.81521134885,519743.99496786844,763095.4960080313,1071171.98140375,1620257.0222916873,630038.2998057557
2040,ELV_loss_ASR,HEV,elvSteering,calstainlessSteel,,242629.99937429375,116003.51444335263,49309.11144850664,155355.16849718636,229858.839401107,322353.85894872906,485129.63858974486,188963.4969634104
2040,ELV_loss_ASR,HEV,elvThermalManagement,calAl_6xxx,,340857.419780423,162631.5178598035,68955.86164767148,218784.46347605414,322673.3237512631,452451.9110948059,680931.5877058891,265086.8669855976
2040,ELV_loss_ASR,HEV,elvThermalManagement,calAl_7xxx,,42622.23895918995,20345.27207719451,8694.208052675227,27348.201119727226,40240.73080696551,56631.77868612724,85174.64884827432,33135.75932417393
2040,ELV_loss_ASR,HEV,elvThermalManagement,calMagnesium,,34966.72791146702,16662.40820569944,7294.881479505905,22393.704374845922,33111.50060715737,46470.49586282504,69940.96429891326,27292.659927800298
2040,ELV_loss_ASR,HEV,elvThermalManagement,calOthers,,270173.0464935869,128869.32903884664,54291.236272885035,174031.5004314541,255242.0016700701,360229.0633223103,537614.8702105887,210000.84841458793
2040,ELV_loss_ASR,HEV,elvThermalManagement,calalloySteel,,539971.501408104,258352.03450822318,106788.31433657235,346345.1157548686,509733.3208169507,718219.276805139,1083128.5286967198,419990.50794209476
2040,ELV_loss_ASR,HEV,elvThermalManagement,calcastAluminiumAlSiCu,,169952.06828758254,81223.75451393306,34334.597248885795,109069.34924001867,161199.37747066474,226097.98153015925,339774.2381708353,132427.954804883
2040,ELV_loss_ASR,HEV,elvThermalManagement,calcastAluminiumAlSiMg,,255657.45572734583,121572.17072201862,50771.86673416523,164559.99835429838,242733.33673359654,338872.80009000096,510599.85151737236,198845.39841983322
2040,ELV_loss_ASR,HEV,elvThermalManagement,calmildSteel,,540961.89690923,258045.6685298857,111057.76125340446,346745.91247901006,514112.5997089043,719371.5511013304,1081302.792732193,419956.1357226753
2040,ELV_loss_ASR,HEV,elvThermalManagement,calstainlessSteel,,1350114.555259568,645525.0037023372,272439.5616622224,867243.1961821995,1276838.4659763523,1794224.5755523744,2705322.870055235,1049704.962213097
2040,ELV_loss_ASR,HEV,elvTransmission,calAl_6xxx,,206120.12087296922,117319.13646860473,35180.11506453562,117321.93641895145,186303.92613560066,275754.4505168525,482095.9928915034,174582.90445220948
2040,ELV_loss_ASR,HEV,elvTransmission,calAl_7xxx,,51733.41028128839,29290.831173010072,8799.23908245793,29733.58014346246,46794.57048024544,69112.91918432314,120820.52392671854,43655.44217632056
2040,ELV_loss_ASR,HEV,elvTransmission,calHSS,,244908.9877833556,139128.72253199996,40941.372935142375,139816.79114992157,221587.76228843926,327378.04141702625,573291.2899877272,207356.73080812453
2040,ELV_loss_ASR,HEV,elvTransmission,calMagnesium,,21312.539670486854,12064.175402864283,3597.8368937590644,12164.599512725445,19335.786582538993,28488.626134416518,49451.28054868845,17988.79188788384
2040,ELV_loss_ASR,HEV,elvTransmission,calalloySteel,,327244.03967852565,185432.83480526583,54683.2033708588,187008.43493980312,295988.46187661577,437444.0095623831,759334.087717397,276507.0110528469
2040,ELV_loss_ASR,HEV,elvTransmission,calcastAluminiumAlSiCu,,154982.31802020766,87417.07808010609,26956.801288879386,88728.85405816574,140799.9288380726,207292.70800678508,359956.33169019,130934.39748034003
2040,ELV_loss_ASR,HEV,elvTransmission,calcastAluminiumAlSiMg,,103864.01374223993,58715.718534058586,17428.509441929305,59709.53726814469,94037.49809197943,138990.92893295252,240556.29393123847,87291.93989444734
